,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
137,0.446298942,0.388592315,1,0.513038963,0.50640932,0.539579981,0.408814708,0.510828229,0.50180994,0.459546601,1,0.609494714,1,0.671149424,0.644083935,1,0.658053124,0.479568337,0.668192841,0.75982681,0.700521953,0.426216388,0.549433216,0.583775007,0.497764016,0.377689026,0.521891264,0.523051526,0.423156255,0.54197387,1,0.485372982,0.403740198,1,0.399207477,0.571586862,0.491076379,0.533611004,0.465525352,0.410657874,0.502906488,0.437860521,0.542635673,0.376978455,0.525645883,0.486737329,0.484259634,0.484735235,0.512971346,0.505767852,0.485418407,0.417592368,0.564846813,1,0.515586765,0.484860498,1,1,1,0.477501197,0.514041399,0.471474697,0.526649394,0.442066757,0.599771532,0.49324014,1,0.505702437,0.460780774,0.532103474,0.512709872,0.522486856,0.504113757,0.522101335,0.496111921,0.54831894,0.383191541,0.516769164,0.473755987,0.427575729,0.465086743,0.420878706,0.484980658,0.455230588,0.36289522,0.528391452,0.404486026,0.589552908,0.429953956,0.494158462,0.482655628,0.536980497,0.484953265,0.468269181,0.550786348,0.503294089,0.548558151,0.535395561,0.510730081,0.491128603,0.339532198,1,0.683462965,0.425304549,0.545529841,0.520100606,0.369375444,0.539860339,0.68187661,0.452370402,0.459961208,0.607597007,0.518301492,0.533565271,0.515830468,0.618726908,0.519490788,0.546934647,0.684353496,0.567613244,0.530512571,0.600984011,0.50851548,0.494970905,0.586100887,0.454524201,0.484186285,0.593905191,0.540827464,0.54391615,0.489717734,0.515359618,0.655157276,0.566032884,0.498423259,0.412772366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.445942499,0.501957112,1,0.572566411,0.562494751,0.568762682,0.471900416,0.570558955,0.556493488,0.446653973,1,0.632111698,1,0.571125776,0.485995499,1,0.59907028,0.522141203,0.654312135,0.639305037,0.674196242,0.588389418,0.435390115,0.601404471,0.502139467,0.462229416,0.519814381,0.490842429,0.499643767,0.574334377,1,0.529599403,0.512344215,1,0.526032216,0.586026207,0.563123433,0.45776486,0.47046005,0.458942729,0.5843302,0.528606044,0.565635698,0.392035564,0.425123886,0.486177681,0.498834935,0.447376848,0.361561661,0.416488866,0.585770027,0.506592679,0.453616981,1,0.41870528,0.424543299,1,1,1,0.46406153,0.503489099,0.562175704,0.362730051,0.478765388,0.643308181,0.544229596,1,0.458676277,0.61153513,0.424008085,0.466916712,0.607808711,0.514958575,0.462659992,0.54142394,0.573722539,0.552821424,0.451204887,0.523078075,0.374794534,0.348565151,0.382668281,0.536559248,0.50278901,0.483308664,0.5704539,0.506210465,0.330522357,0.572941644,0.480383014,0.473773024,0.429761187,0.442382351,0.571097752,0.421270146,0.435049979,0.513685685,0.606411479,0.445311891,0.466185343,0.476019333,1,0.446933241,0.513297121,0.539847606,0.407268022,0.463520746,0.538892447,0.554109097,0.566747323,0.467906926,0.568772837,0.339686431,0.433258565,0.420975015,0.610655795,0.46401201,0.450817985,0.524956745,0.411838555,0.439249676,0.520945327,0.431377791,0.43813196,0.402730567,0.388366664,0.411009098,0.486247356,0.539894639,0.410285286,0.381319625,0.523849644,0.56992549,0.411417245,0.465759369,0.549806501,0.561656866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.466671615,0.562070841,1,0.586275064,0.59642974,0.584928228,0.535688672,0.627965999,0.631438682,0.516385163,1,0.631942629,1,0.629220973,0.588933964,1,0.631551984,0.546098834,0.70713879,0.661535797,0.707466215,0.604418043,0.597869055,0.610350119,0.581860289,0.543934091,0.53585597,0.465810169,0.532436521,0.587772699,1,0.578117818,0.501747757,1,0.496053205,0.595801635,0.576358568,0.596568347,0.565037457,0.559454288,0.538854578,0.560288973,0.584167834,0.484636053,0.58058484,0.506932063,0.229732452,0.555287419,0.489299494,0.509453382,0.61301931,0.486089863,0.553912326,1,0.54492949,0.512444632,1,1,1,0.50575345,0.497539881,0.507013127,0.571442033,0.556081995,0.640893,0.505012482,1,0.649041569,0.57880179,0.520347212,0.548677445,0.638535655,0.570859235,0.525387877,0.565637934,0.531116518,0.569790441,0.47569561,0.517236895,0.484737306,0.515239578,0.52120054,0.560654509,0.490086072,0.541446477,0.60008823,0.561093237,0.438986006,0.58697099,0.489733384,0.585866693,0.507864038,0.574565693,0.58083913,0.481623564,0.527844785,0.524124753,0.550104806,0.568824597,0.58189574,0.54149606,1,0.529096202,0.382384245,0.59814317,0.512761379,0.497902731,0.571482436,0.601650964,0.607082451,0.504186524,0.55326199,0.452435381,0.536460468,0.559398653,0.567904561,0.604088129,0.516644981,0.575164087,0.526605495,0.508788678,0.535668539,0.514326826,0.550724531,0.442322763,0.495276106,0.539582526,0.551536588,0.633462596,0.537146359,0.554390003,0.499440361,0.543121268,0.533574656,0.582009982,0.526937358,0.581467821,0.544160369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.333915583,0.367133942,1,0.327441494,0.413065094,0.426401289,0.338208914,0.414309506,0.418437384,0.39442395,1,0.411256525,1,0.607401039,0.531500666,1,0.613228076,0.450855151,0.657621202,0.677099648,0.674709931,0.518566155,0.457209607,0.437987949,0.364490425,0.345100162,0.49146821,0.378233499,0.331723882,0.512944393,1,0.383556309,0.539333558,1,0.412055138,0.440263847,0.39368036,0.441047802,0.360464908,0.42569291,0.400477278,0.3972,0.384710627,0.308084594,0.417460743,0.351948954,0.455049951,0.408307221,0.42991298,0.308200579,0.508089272,0.471960602,0.375069261,1,0.338308637,0.386277349,1,1,1,0.363287003,0.514248462,0.570954331,0.310690934,0.5072728,0.52154885,0.527888013,1,0.497317524,0.49667643,0.494580739,0.341208315,0.438816371,0.424226233,0.275807388,0.393342269,0.526501705,0.399314361,0.458842451,0.394930081,0.351365403,0.399561358,0.323761321,0.437411895,0.370717132,0.302124934,0.451158244,0.369415001,0.493064804,0.523913626,0.452625203,0.327381083,0.34366911,0.36614241,0.460437533,0.3798655,0.448754098,0.421249061,0.481869286,0.296557208,0.368706583,0.441562992,1,0.574894642,0.461758268,0.385865864,0.332280477,0.291655889,0.400666342,0.502923205,0.352526348,0.413857943,0.477346244,0.382803533,0.363617183,0.410470505,0.49689013,0.461370641,0.376141155,0.588409191,0.365873356,0.401550767,0.508264154,0.406830987,0.350134519,0.363209831,0.32082591,0.34722841,0.377730701,0.432313248,0.378963276,0.391346588,0.349501481,0.607430917,0.412834698,0.399090998,0.440209679,0.515811717,0.51508849,0.561370438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.504853524,0.473072874,1,0.560366063,0.535999125,0.613104189,0.47979108,0.532770428,0.557659197,0.54595148,1,0.593116921,1,0.716759538,0.697214621,1,0.687865296,0.531656375,0.759057767,0.755694985,0.749854407,0.477415731,0.603258246,0.580305635,0.494130493,0.446934878,0.495542792,0.498416475,0.518880445,0.559126952,1,0.561084367,0.529054098,1,0.486201812,0.536623338,0.532977864,0.545604027,0.562148816,0.517024469,0.484275081,0.522905214,0.600311606,0.455842158,0.551843334,0.473623031,0.548933285,0.552305839,0.533699889,0.493891852,0.602362982,0.53850393,0.567343534,1,0.473385667,0.527625612,1,1,1,0.501627116,0.600310836,0.595030412,0.555430852,0.577017866,0.319682444,0.489023607,1,0.548790944,0.526601516,0.610578933,0.539461679,0.580853022,0.511772109,0.484671022,0.506540422,0.578552885,0.506320362,0.553827667,0.527740713,0.519693725,0.485612597,0.493195524,0.558701011,0.443642195,0.3293055,0.607310843,0.532733024,0.580619684,0.551883154,0.550205803,0.519164269,0.519744794,0.47367243,0.572300163,0.58062107,0.589029626,0.540814974,0.568994056,0.495780423,0.449427937,0.522876171,1,0.552419209,0.458305518,0.447758445,0.551630838,0.465983272,0.385574577,0.667382693,0.552680077,0.497690516,0.547335672,0.576860666,0.561101138,0.511408267,0.596369003,0.582450489,0.519441742,0.703331438,0.567048208,0.595663839,0.633125324,0.544539347,0.545985173,0.581546871,0.522180071,0.524468461,0.576901173,0.57638129,0.563768608,0.45638431,0.460935014,0.506492096,0.618438838,0.525842228,0.536645276,0.472109706,0.667870803,0.563369502,0.532187383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0.417115301,0.389702647,1,0.430648227,0.495521739,0.39832311,0.371916196,0.495221113,0.440497172,0.369328941,1,0.539386351,1,0.536805112,0.511519682,1,0.581641475,0.474623153,0.624942447,0.621916829,0.65475022,0.497425084,0.351216506,0.492331686,0.42581605,0.324376172,0.454085469,0.452769087,0.381449569,0.549755146,1,0.446722504,0.465034871,1,0.376100979,0.515613837,0.495345562,0.313806136,0.398328573,0.376422069,0.493858084,0.43044974,0.469340593,0.240191025,0.303689089,0.362592482,0.44554544,0.42452582,0.308995311,0.287355072,0.590403246,0.403801936,0.311374342,1,0.320376274,0.243891288,1,1,1,0.364814639,0.465496051,0.409486185,0.378443555,0.439557286,0.567670644,0.487838128,1,0.459819254,0.579366486,0.46204373,0.300220548,0.475349498,0.341669263,0.340366452,0.450068193,0.53730761,0.492556946,0.348113253,0.399670862,0.296395794,0.304659815,0.235090184,0.476354623,0.43605261,0.365931586,0.518608556,0.441491971,0.300909322,0.513481321,0.405017371,0.321849997,0.34669128,0.284413312,0.542758193,0.339685357,0.272720624,0.417654632,0.520505517,0.322166441,0.373466966,0.399575746,1,0.468150648,0.443875619,0.43608249,0.316245113,0.357008111,0.477981218,0.4937866,0.419028667,0.339641677,0.50197161,0.292905236,0.278021795,0.29733821,0.560894537,0.401145871,0.321564539,0.504041757,0.293190831,0.360098103,0.480044241,0.346910954,0.318162177,0.277887836,0.323232309,0.302989644,0.353644775,0.342865963,0.296223675,0.289174336,0.470318427,0.560408998,0.303777114,0.306642491,0.482384933,0.533011477,0.364631903,0.488175316,0.370030628,0.590572903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.415918965,0.365194671,1,0.467423799,0.468265524,0.463312663,0.398878265,0.456820337,0.434108249,0.493129775,1,0.521931557,1,0.673680881,0.656410205,1,0.591912602,0.527161859,0.725583931,0.735944569,0.700297694,0.460254035,0.300672163,0.505248145,0.393123241,0.367106574,0.513610158,0.456781456,0.437326571,0.585256833,1,0.479972133,0.51084978,1,0.44915527,0.505058483,0.503807596,0.308148412,0.474322061,0.46348594,0.425154669,0.466323399,0.510258129,0.361911178,0.30104451,0.368014499,0.533673107,0.420853518,0.371725052,0.326871441,0.567832053,0.411344146,0.377059967,1,0.252850301,0.33524468,1,1,1,0.372610402,0.495959777,0.591007457,0.426530929,0.449466129,0.332453478,0.416058084,1,0.423633801,0.544338604,0.460397194,0.404917955,0.5187025,0.34035375,0.355661068,0.408728956,0.595713408,0.481154919,0.513046808,0.437567594,0.435533561,0.356057474,0.356933329,0.541228638,0.407459383,0.249665241,0.581958953,0.447119015,0.471583509,0.548842965,0.52411236,0.36883716,0.391811906,0.276090865,0.55399708,0.418848123,0.489543831,0.461518352,0.557908167,0.34455494,0.192123241,0.487779104,1,0.534854611,0.461312768,0.265336632,0.401054972,0.366771332,0.284316766,0.652660757,0.502873677,0.484290818,0.55836981,0.408366292,0.375572468,0.254091731,0.623075936,0.402105057,0.380787588,0.707886603,0.409500589,0.491719551,0.618774382,0.310865846,0.36085997,0.4615589,0.315086089,0.331578829,0.453577706,0.444001195,0.396501893,0.288084505,0.451609559,0.525896491,0.427655225,0.420822767,0.50081194,0.488711408,0.466054766,0.570219111,0.461196269,0.359700455,0.38169445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.417421298,0.397396054,1,0.435782579,0.510855433,0.420152259,0.376822264,0.483358069,0.519891494,0.443619865,1,0.524195277,1,0.638273043,0.605787454,1,0.639569903,0.439668416,0.695236002,0.686719277,0.669977305,0.482985608,0.475922687,0.515479748,0.451771671,0.329013418,0.514164852,0.450064734,0.362543575,0.521970296,1,0.449919716,0.336117532,1,0.312004984,0.538652231,0.470245532,0.434909844,0.403083829,0.359090189,0.493583743,0.444587494,0.458994653,0.278276961,0.407016652,0.403624748,0.392721884,0.310200553,0.380467434,0.397604787,0.516546099,0.256044314,0.455829433,1,0.392686177,0.358800678,1,1,1,0.353114158,0.381824857,0.329866662,0.40964105,0.368783778,0.520587523,0.382911247,1,0.497166516,0.478425619,0.360294532,0.396718486,0.477887961,0.408230787,0.399074938,0.454285806,0.563532787,0.441683769,0.407484216,0.394884696,0.353876835,0.367206002,0.328894943,0.506039823,0.408819313,0.349208008,0.515211725,0.345239639,0.406670158,0.519090475,0.474149152,0.371417235,0.419234105,0.403024439,0.453684165,0.425684494,0.388241416,0.482415743,0.515228986,0.401028158,0.422847146,0.330765085,1,0.557479007,0.389050487,0.479844413,0.348394677,0.305537035,0.491695835,0.569078852,0.315014416,0.388414087,0.536666098,0.382457332,0.418935087,0.435670573,0.57688212,0.469629139,0.387653195,0.611340069,0.426206411,0.402713346,0.539735213,0.433068366,0.394939835,0.376915168,0.341587289,0.390721371,0.474023118,0.456746205,0.424795311,0.381795223,0.44264796,0.488247033,0.464504308,0.424085339,0.320689307,0.418360048,0.471472014,0.497155861,0.39914264,0.539874835,0.321453639,0.47586839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.451945716,0.361730654,1,0.356328704,0.404223609,0.408769756,0.325426975,0.357361737,0.385407613,0.399186881,1,0.413927672,1,0.443682302,0.510481712,1,0.536159083,0.523214715,0.559176562,0.450508161,0.576652302,0.494998789,0.368979418,0.310383628,0.3732557,0.466385147,0.528099733,0.490238168,0.477169075,0.568046636,1,0.30769699,0.556700602,1,0.513199383,0.340798608,0.385312532,0.361286608,0.465954258,0.48210951,0.324943805,0.451903052,0.560226301,0.388605167,0.371663763,0.334589591,0.495807763,0.474710157,0.293346845,0.24359184,0.592438449,0.480194774,0.267253476,1,0.391697154,0.404786119,1,1,1,0.306446587,0.394532346,0.556510784,0.393405763,0.514562719,0.603838973,0.340008479,1,0.515223134,0.568488647,0.48534791,0.243286874,0.437916908,0.412961186,0.246954256,0.34672703,0.449394125,0.418104148,0.435118546,0.504345223,0.373450226,0.3989991,0.394506543,0.3833535,0.509888898,0.387338498,0.418240819,0.398975708,0.315811315,0.539605223,0.467049321,0.354543719,0.232351796,0.360913055,0.46585914,0.449441342,0.431460675,0.281411309,0.421586476,0.280769965,0.422243407,0.452564349,1,0.484196639,0.507281887,0.425933015,0.225237789,0.423472076,0.462747745,0.479481675,0.543725531,0.472495563,0.403251923,0.270951133,0.257735138,0.354934445,0.414422428,0.444168012,0.256752871,0.342288335,0.179975097,0.318754409,0.397264696,0.251392428,0.223427823,0.395184471,0.277827815,0.253944382,0.234104488,0.548601356,0.201661149,0.37220717,0.520277131,0.56834173,0.317655713,0.44540966,0.482767646,0.584089063,0.428861345,0.527101285,0.428027071,0.609755026,0.330115331,0.43673767,0.456618255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.386834155,0.343886477,1,0.381168893,0.432433059,0.470017025,0.298043138,0.431986741,0.399418318,0.374975385,1,0.47417525,1,0.60478904,0.548327943,1,0.589289268,0.441909033,0.636826316,0.658919046,0.632559891,0.423546509,0.34898717,0.437050229,0.367100919,0.33019613,0.435815283,0.396916095,0.345555698,0.501272156,1,0.368830812,0.478012463,1,0.383114235,0.45181809,0.368576379,0.362550065,0.360144682,0.345197015,0.383016798,0.398577352,0.415089405,0.267967947,0.317383872,0.35516623,0.451406717,0.383930027,0.308559728,0.303588176,0.492214981,0.458423466,0.360589162,1,0.308772838,0.348982569,1,1,1,0.340279268,0.472649468,0.527189399,0.140443622,0.4346159,0.507901497,0.496895334,1,0.411866942,0.459410301,0.482281598,0.322749728,0.460764969,0.377286569,0.288560633,0.381907779,0.454530058,0.359158664,0.401299382,0.387292795,0.277805482,0.28916076,0.265951787,0.390037665,0.357884048,0.268341901,0.439700939,0.410639271,0.391139753,0.44485323,0.430525016,0.3218247,0.296428948,0.303681038,0.443454268,0.393293273,0.355912543,0.392637294,0.442652254,0.298247296,0.341569375,0.343079548,1,0.480335357,0.410494595,0.371979479,0.299273107,0.306117342,0.366498601,0.46638403,0.375319249,0.34500688,0.480338749,0.272959659,0.345195331,0.344584588,0.496244241,0.398535475,0.363683505,0.536819978,0.324434552,0.346746284,0.469982111,0.358166651,0.307148255,0.361784237,0.264778617,0.304398476,0.366121878,0.411278494,0.333735008,0.308990378,0.368660087,0.561445539,0.327008817,0.328235274,0.374528644,0.445693853,0.324403668,0.515070308,0.294212834,0.498512897,0.332597955,0.377590405,0.372864258,0.344922238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.523612057,0.384017967,1,0.461344572,0.445152796,0.511548001,0.359667444,0.491559979,0.485597164,0.506739823,1,0.538349554,1,0.665948721,0.663041856,1,0.60850143,0.538632131,0.664675059,0.726775512,0.687274051,0.483791813,0.559144112,0.480803202,0.446979327,0.438848886,0.539495446,0.559108224,0.478946209,0.609333971,1,0.430487296,0.592453881,1,0.503236548,0.546188107,0.484988898,0.526961468,0.513123253,0.504059922,0.483811936,0.523656006,0.573716351,0.417052901,0.542356394,0.454789244,0.549483095,0.504709784,0.546318396,0.4416538,0.152711088,0.558937423,0.515941423,1,0.478241143,0.545645669,1,1,1,0.516268706,0.58644948,0.588483997,0.488112281,0.614157358,0.582300185,0.576836745,1,0.553375522,0.53284884,0.637699448,0.45361976,0.555223032,0.49197572,0.420330644,0.455401412,0.593865282,0.460208942,0.559179781,0.502529023,0.416536602,0.505317966,0.438620534,0.503459604,0.499847159,0.378799583,0.471436704,0.556791027,0.575272017,0.486343284,0.569094625,0.439807939,0.46066812,0.461503826,0.472629313,0.561560771,0.52823182,0.508061481,0.463507487,0.420655867,0.447574657,0.467841466,1,0.670927991,0.49071187,0.504308717,0.458745349,0.422304454,0.510961878,0.602393627,0.515183916,0.484283942,0.588371145,0.549528129,0.476373692,0.480754473,0.547946306,0.553560157,0.480785508,0.689010976,0.467336963,0.464837895,0.57205395,0.46259994,0.452622472,0.544004726,0.410497345,0.447836436,0.517425142,0.522958865,0.460023707,0.497829431,0.519358011,0.683680864,0.594180103,0.50042517,0.456506435,0.490070783,0.579120543,0.643666585,0.467346111,0.570158796,0.557221853,0.521666956,0.525526547,0.550481439,0.429112156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.417992428,0.450884518,1,0.45607931,0.497467578,0.411880136,0.421170104,0.516636211,0.54703752,0.522329096,1,0.55937207,1,0.675602051,0.642727608,1,0.605938812,0.526160934,0.733999214,0.712727633,0.724402657,0.520906876,0.508106233,0.534197751,0.48460354,0.440320975,0.551946601,0.413055349,0.475669925,0.508638524,1,0.511573835,0.4523912,1,0.446090056,0.512331027,0.520233737,0.455554424,0.500472974,0.511237022,0.451848279,0.515852446,0.544404678,0.397597328,0.476218602,0.376023781,0.339456957,0.416280453,0.485029642,0.424047293,0.576430862,0.367609697,0.436522314,1,0.440723532,0.420656466,1,1,1,0.335181912,0.420779335,0.377060922,0.499703749,0.40091742,0.530224303,0.408538494,1,0.532496333,0.523564721,0.419594703,0.434215111,0.551497163,0.417071889,0.428652261,0.439451139,0.569246562,0.473641605,0.547904194,0.466095321,0.462618794,0.44908008,0.456127417,0.566386309,0.417272031,0.394583284,0.579013629,0.441638373,0.456830751,0.546397535,0.570437654,0.422993123,0.439799066,0.413643361,0.55065748,0.44718462,0.545046353,0.476258746,0.542212364,0.41662195,0.422765164,0.504131059,1,0.598301928,0.296494029,0.441768328,0.422591184,0.392389025,0.449724039,0.622366174,0.506759211,0.517253721,0.477326406,0.47636635,0.441486065,0.423524979,0.591143381,0.505020988,0.408149275,0.648004516,0.462249197,0.474054786,0.575076526,0.447617762,0.465845442,0.451365071,0.385679681,0.386963236,0.464558305,0.529002708,0.447306537,0.433951692,0.401687472,0.498013975,0.530220655,0.508633882,0.36647412,0.507174783,0.509692509,0.2649006,0.485797198,0.515249924,0.449917841,0.450275891,0.37103749,0.497915223,0.461978623,0.551613331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.426727158,0.375990771,1,0.410750075,0.47915157,0.415994268,0.359138584,0.424412044,0.42805402,0.491072325,1,0.48575266,1,0.666145542,0.678097432,1,0.631061925,0.464334166,0.75368608,0.731096101,0.69759598,0.423022026,0.449670701,0.453732978,0.405744292,0.339893833,0.53762648,0.45972486,0.403783952,0.567115457,1,0.393295945,0.390626742,1,0.364740461,0.476329598,0.432313292,0.405216169,0.455154126,0.44228686,0.427296048,0.437372208,0.508222135,0.316972798,0.377577099,0.348791999,0.403928228,0.283991819,0.448662022,0.412251416,0.51202985,0.22813036,0.441282961,1,0.373190184,0.413259358,1,1,1,0.283587605,0.359895203,0.269750435,0.424501089,0.293330116,0.502348105,0.283786527,1,0.468704357,0.407543093,0.240743633,0.410610115,0.446725564,0.373301877,0.397430131,0.41184219,0.581584605,0.391203689,0.488608819,0.454864856,0.427930539,0.412435499,0.341332582,0.481650768,0.397118912,0.283555759,0.468494479,0.315883176,0.497445602,0.517267436,0.558717089,0.386937176,0.451964646,0.353970123,0.462158272,0.519437859,0.525183017,0.447568454,0.464847605,0.379345709,0.351579625,0.358582252,1,0.631798799,0.420493513,0.367903567,0.374267648,0.350043922,0.399928803,0.621077731,0.407760736,0.471761295,0.486713573,0.443915699,0.449785383,0.400914351,0.531515445,0.485150884,0.41155997,0.660947531,0.43122347,0.436544047,0.580442435,0.410026697,0.38084142,0.510117073,0.295976845,0.351928533,0.472993073,0.469662542,0.412418442,0.37406392,0.433092216,0.534886983,0.511100956,0.443680168,0.258643724,0.377253839,0.484227517,0.513107491,0.430313247,0.456402207,0.440985729,0.400499937,0.248651108,0.43540284,0.362971137,0.480664361,0.324792596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.40903277,0.359465881,1,0.420461003,0.420353477,0.439729301,0.368352265,0.448752742,0.461224194,0.438937228,1,0.396002222,1,0.639307437,0.497458078,1,0.631640493,0.42082416,0.669500671,0.660174055,0.683273782,0.51695424,0.499365608,0.478637017,0.379414396,0.389118427,0.537551688,0.460910063,0.406501122,0.526755688,1,0.430259931,0.413260233,1,0.389052132,0.447350247,0.466105519,0.450342716,0.446543156,0.452471055,0.405777961,0.466697552,0.479621302,0.358285119,0.453272298,0.350469886,0.457154837,0.403250332,0.436652947,0.335177399,0.577603194,0.395285722,0.401050031,1,0.410749269,0.466569879,1,1,1,0.346987707,0.412760843,0.454206139,0.450818427,0.462596101,0.570181941,0.334298461,1,0.536766007,0.432996913,0.477133847,0.384437247,0.480209354,0.434317844,0.374508874,0.387663467,0.521467105,0.418990875,0.485333904,0.479037907,0.378996749,0.454092286,0.431219463,0.430057375,0.45169313,0.360799007,0.469176575,0.07825867,0.473658243,0.538631515,0.540746183,0.410050859,0.433259385,0.401678478,0.438221192,0.476050425,0.505439789,0.398113751,0.498666047,0.349357384,0.366732528,0.411101021,1,0.611298543,0.4644186,0.427536763,0.360889289,0.249233344,0.436636565,0.59905127,0.471383742,0.473079416,0.447280669,0.388713216,0.428707278,0.427160613,0.502227814,0.495398907,0.384288838,0.582269513,0.385551061,0.418571777,0.51245369,0.402061545,0.365461431,0.480669845,0.330180466,0.344976508,0.424114387,0.536841066,0.376762701,0.465078318,0.447870484,0.51789594,0.498618045,0.462225915,0.35989056,0.442826544,0.504188324,0.562743756,0.353973143,0.538236743,0.440480357,0.475475304,0.381365861,0.408914473,0.436794309,0.559942986,0.44769389,0.342978018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0.345604325,0.351499911,1,0.393740269,0.397764096,0.397422289,0.301771841,0.401106338,0.448882003,0.372276537,1,0.378281868,1,0.55841955,0.428477726,1,0.522313458,0.399049505,0.617108803,0.590669193,0.63526749,0.449762143,0.391255252,0.413054055,0.333770592,0.316176703,0.494366385,0.378839887,0.378603342,0.531144563,1,0.410233381,0.387022885,1,0.380899029,0.408262018,0.40212354,0.347621137,0.40331927,0.375935592,0.365615515,0.423232191,0.426226847,0.279065594,0.357773908,0.317392271,0.400201217,0.329572772,0.260057052,0.259948837,0.522454375,0.338072572,0.327013931,1,0.322224031,0.319210933,1,1,1,0.322723227,0.410374079,0.439649572,0.389724809,0.405412074,0.478230873,0.309497854,1,0.447680107,0.39187448,0.383044276,0.31412993,0.451132721,0.327397792,0.291888025,0.352511005,0.516601278,0.403480308,0.371560893,0.387847608,0.323592105,0.323066381,0.311929437,0.420151721,0.383554669,0.26905037,0.49053194,0.247923555,0.315004794,0.504810632,0.451399926,0.332689303,0.317489119,0.334637311,0.408603518,0.344786305,0.372258166,0.355548331,0.445188326,0.311263065,0.31780436,0.373603132,1,0.486656432,0.422372926,0.318855555,0.324557587,0.171721472,0.307624993,0.532233183,0.47161192,0.400668989,0.422589705,0.228055261,0.337113023,0.320434194,0.50225234,0.417313706,0.314474689,0.514889698,0.349556533,0.392766063,0.485712776,0.291887621,0.345679806,0.343250084,0.273384671,0.305156063,0.37142106,0.40500305,0.349684767,0.320682962,0.402006855,0.433526242,0.329151947,0.38780758,0.348243071,0.4369557,0.392002905,0.440956302,0.344826372,0.44429509,0.322851172,0.322136073,0.301046672,0.350540294,0.326472728,0.486268789,0.370552923,0.316949598,0.26420813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
